Fluid parameters:
 Density rho: 1000.000000
 Heat Capacity Cp: 4100.000000
 Flowrate q: 1.000000
 Initial Temperature Ti: 10.000000
Pipe parameters:
 Radius: 0.100000
 Material Thickness: 0.010000
 Heat Conductivity k_mat: 110.000000
 Lenght: 262.830000
 Number of datapoints: 26283
 Increment along path: 0.010000
94;-0.519855;-0.727842;15.072784;10.004143
95;-0.528083;-0.733526;15.073353;10.004188
96;-0.536332;-0.739179;15.073918;10.004233
97;-0.544601;-0.744803;15.074480;10.004278
98;-0.552890;-0.750397;15.075040;10.004323
99;-0.561198;-0.755963;15.075596;10.004368
100;-0.569525;-0.761500;15.076150;10.004413
101;-0.577870;-0.767009;15.076701;10.004457
102;-0.586234;-0.772491;15.077249;10.004502
103;-0.594616;-0.777945;15.077794;10.004547
104;-0.603015;-0.783372;15.078337;10.004592
105;-0.611432;-0.788772;15.078877;10.004637
106;-0.619865;-0.794146;15.079415;10.004682
107;-0.628315;-0.799494;15.079949;10.004727
108;-0.636781;-0.804816;15.080482;10.004771
109;-0.645263;-0.810113;15.081011;10.004816
110;-0.653760;-0.815385;15.081538;10.004861
111;-0.662273;-0.820632;15.082063;10.004906
112;-0.670801;-0.825855;15.082585;10.004951
113;-0.679343;-0.831053;15.083105;10.004996
114;-0.687900;-0.836228;15.083623;10.005041
115;-0.696472;-0.841379;15.084138;10.005086
116;-0.705057;-0.846507;15.084651;10.005131
117;-0.713656;-0.851612;15.085161;10.005176
118;-0.722268;-0.856694;15.085669;10.005221
119;-0.730894;-0.861753;15.086175;10.005265
120;-0.739532;-0.866790;15.086679;10.005310
121;-0.748184;-0.871806;15.087181;10.005355
122;-0.756847;-0.876800;15.087680;10.005400
123;-0.765524;-0.881772;15.088177;10.005445
124;-0.774212;-0.886723;15.088672;10.005490
125;-0.782912;-0.891653;15.089165;10.005535
126;-0.791624;-0.896562;15.089656;10.005580
127;-0.800348;-0.901451;15.090145;10.005625
128;-0.809083;-0.906320;15.090632;10.005670
129;-0.817829;-0.911168;15.091117;10.005715
130;-0.826585;-0.915997;15.091600;10.005760
131;-0.835353;-0.920806;15.092081;10.005805
132;-0.844131;-0.925596;15.092560;10.005850
133;-0.852920;-0.930366;15.093037;10.005895
134;-0.861719;-0.935118;15.093512;10.005940
135;-0.870528;-0.939850;15.093985;10.005985
136;-0.879348;-0.944564;15.094456;10.006030
137;-0.888177;-0.949260;15.094926;10.006075
138;-0.897015;-0.953938;15.095394;10.006120
139;-0.905863;-0.958597;15.095860;10.006165
140;-0.914721;-0.963239;15.096324;10.006210
141;-0.923587;-0.967863;15.096786;10.006255
142;-0.932463;-0.972470;15.097247;10.006300
143;-0.941348;-0.977059;15.097706;10.006345
144;-0.950241;-0.981632;15.098163;10.006390
145;-0.959143;-0.986187;15.098619;10.006435
146;-0.968054;-0.990726;15.099073;10.006480
147;-0.976973;-0.995248;15.099525;10.006525
148;-0.985900;-0.999754;15.099975;10.006570
149;-0.994836;-1.004243;15.100424;10.006615
150;-1.003780;-1.008716;15.100872;10.006660
151;-1.012731;-1.013174;15.101317;10.006705
152;-1.021691;-1.017616;15.101762;10.006750
153;-1.030658;-1.022042;15.102204;10.006795
154;-1.039633;-1.026452;15.102645;10.006840
155;-1.048615;-1.030847;15.103085;10.006886
156;-1.057605;-1.035227;15.103523;10.006931
157;-1.066602;-1.039592;15.103959;10.006976
158;-1.075606;-1.043942;15.104394;10.007021
159;-1.084617;-1.048278;15.104828;10.007066
160;-1.093636;-1.052599;15.105260;10.007111
161;-1.102661;-1.056905;15.105690;10.007156
162;-1.111693;-1.061197;15.106120;10.007201
163;-1.120732;-1.065474;15.106547;10.007246
164;-1.129778;-1.069738;15.106974;10.007291
165;-1.138830;-1.073988;15.107399;10.007336
166;-1.147888;-1.078223;15.107822;10.007382
167;-1.156953;-1.082446;15.108245;10.007427
168;-1.166025;-1.086654;15.108665;10.007472
169;-1.175102;-1.090849;15.109085;10.007517
170;-1.184186;-1.095031;15.109503;10.007562
171;-1.193276;-1.099199;15.109920;10.007607
172;-1.202371;-1.103355;15.110335;10.007652
173;-1.211473;-1.107497;15.110750;10.007697
174;-1.220581;-1.111627;15.111163;10.007742
175;-1.229694;-1.115743;15.111574;10.007788
176;-1.238813;-1.119847;15.111985;10.007833
177;-1.247938;-1.123939;15.112394;10.007878
178;-1.257068;-1.128018;15.112802;10.007923
179;-1.266203;-1.132085;15.113208;10.007968
180;-1.275345;-1.136139;15.113614;10.008013
181;-1.284491;-1.140182;15.114018;10.008058
182;-1.293643;-1.144212;15.114421;10.008104
183;-1.302800;-1.148230;15.114823;10.008149
184;-1.311962;-1.152237;15.115224;10.008194
185;-1.321130;-1.156232;15.115623;10.008239
186;-1.330302;-1.160215;15.116021;10.008284
187;-1.339480;-1.164186;15.116419;10.008329
188;-1.348662;-1.168147;15.116815;10.008375
189;-1.357850;-1.172095;15.117210;10.008420
190;-1.367042;-1.176033;15.117603;10.008465
191;-1.376239;-1.179959;15.117996;10.008510
192;-1.385440;-1.183875;15.118387;10.008555
193;-1.394647;-1.187779;15.118778;10.008601
194;-1.403858;-1.191672;15.119167;10.008646
195;-1.413073;-1.195555;15.119555;10.008691
196;-1.422293;-1.199427;15.119943;10.008736
197;-1.431518;-1.203288;15.120329;10.008781
198;-1.440747;-1.207138;15.120714;10.008827
199;-1.449980;-1.210978;15.121098;10.008872
200;-1.459218;-1.214808;15.121481;10.008917
201;-1.468459;-1.218627;15.121863;10.008962
202;-1.477706;-1.222436;15.122244;10.009007
203;-1.486956;-1.226235;15.122624;10.009053
204;-1.496210;-1.230024;15.123002;10.009098
205;-1.505469;-1.233803;15.123380;10.009143
206;-1.514732;-1.237571;15.123757;10.009188
207;-1.523998;-1.241330;15.124133;10.009233
208;-1.533269;-1.245079;15.124508;10.009279
209;-1.542543;-1.248819;15.124882;10.009324
210;-1.551822;-1.252549;15.125255;10.009369
211;-1.561104;-1.256269;15.125627;10.009414
212;-1.570390;-1.259979;15.125998;10.009460
213;-1.579680;-1.263680;15.126368;10.009505
214;-1.588974;-1.267372;15.126737;10.009550
215;-1.598271;-1.271054;15.127105;10.009595
216;-1.607572;-1.274728;15.127473;10.009641
217;-1.616877;-1.278392;15.127839;10.009686
218;-1.626185;-1.282046;15.128205;10.009731
219;-1.635496;-1.285692;15.128569;10.009777
220;-1.644812;-1.289329;15.128933;10.009822
221;-1.654130;-1.292957;15.129296;10.009867
222;-1.663453;-1.296576;15.129658;10.009912
223;-1.672778;-1.300186;15.130019;10.009958
224;-1.682107;-1.303788;15.130379;10.010003
225;-1.691439;-1.307380;15.130738;10.010048
226;-1.700775;-1.310965;15.131096;10.010093
227;-1.710114;-1.314540;15.131454;10.010139
228;-1.719456;-1.318107;15.131811;10.010184
229;-1.728802;-1.321666;15.132167;10.010229
230;-1.738150;-1.325216;15.132522;10.010275
231;-1.747502;-1.328758;15.132876;10.010320
232;-1.756857;-1.332292;15.133229;10.010365
233;-1.766215;-1.335817;15.133582;10.010411
234;-1.775576;-1.339334;15.133933;10.010456
235;-1.784940;-1.342843;15.134284;10.010501
236;-1.794307;-1.346344;15.134634;10.010546
237;-1.803677;-1.349837;15.134984;10.010592
238;-1.813050;-1.353322;15.135332;10.010637
239;-1.822426;-1.356799;15.135680;10.010682
240;-1.831805;-1.360269;15.136027;10.010728
241;-1.841187;-1.363730;15.136373;10.010773
242;-1.850572;-1.367184;15.136718;10.010818
243;-1.859959;-1.370630;15.137063;10.010864
244;-1.869349;-1.374068;15.137407;10.010909
245;-1.878742;-1.377499;15.137750;10.010954
246;-1.888138;-1.380922;15.138092;10.011000
247;-1.897537;-1.384338;15.138434;10.011045
248;-1.906938;-1.387746;15.138775;10.011090
249;-1.916342;-1.391147;15.139115;10.011136
250;-1.925749;-1.394540;15.139454;10.011181
251;-1.935158;-1.397926;15.139793;10.011226
252;-1.944570;-1.401305;15.140130;10.011272
253;-1.953984;-1.404677;15.140468;10.011317
254;-1.963401;-1.408041;15.140804;10.011363
255;-1.972821;-1.411398;15.141140;10.011408
256;-1.982243;-1.414748;15.141475;10.011453
257;-1.991668;-1.418091;15.141809;10.011499
258;-2.001095;-1.421427;15.142143;10.011544
259;-2.010525;-1.424756;15.142476;10.011589
260;-2.019957;-1.428078;15.142808;10.011635
261;-2.029391;-1.431394;15.143139;10.011680
262;-2.038828;-1.434702;15.143470;10.011726
263;-2.048267;-1.438003;15.143800;10.011771
264;-2.057709;-1.441298;15.144130;10.011816
265;-2.067153;-1.444586;15.144459;10.011862
266;-2.076599;-1.447868;15.144787;10.011907
267;-2.086048;-1.451142;15.145114;10.011952
268;-2.095499;-1.454410;15.145441;10.011998
269;-2.104952;-1.457672;15.145767;10.012043
270;-2.114407;-1.460927;15.146093;10.012089
271;-2.123865;-1.464175;15.146418;10.012134
272;-2.133325;-1.467417;15.146742;10.012179
273;-2.142787;-1.470653;15.147065;10.012225
274;-2.152251;-1.473882;15.147388;10.012270
275;-2.161718;-1.477105;15.147710;10.012316
276;-2.171186;-1.480321;15.148032;10.012361
277;-2.180657;-1.483531;15.148353;10.012407
278;-2.190130;-1.486735;15.148674;10.012452
279;-2.199605;-1.489933;15.148993;10.012497
280;-2.209082;-1.493124;15.149312;10.012543
281;-2.218561;-1.496310;15.149631;10.012588
282;-2.228042;-1.499489;15.149949;10.012634
283;-2.237525;-1.502662;15.150266;10.012679
284;-2.247011;-1.505830;15.150583;10.012725
285;-2.256498;-1.508991;15.150899;10.012770
286;-2.265987;-1.512146;15.151215;10.012815
287;-2.275478;-1.515295;15.151530;10.012861
288;-2.284971;-1.518439;15.151844;10.012906
289;-2.294466;-1.521576;15.152158;10.012952
290;-2.303963;-1.524708;15.152471;10.012997
291;-2.313462;-1.527833;15.152783;10.013043
292;-2.322963;-1.530953;15.153095;10.013088
293;-2.332466;-1.534068;15.153407;10.013134
294;-2.341970;-1.537176;15.153718;10.013179
295;-2.351477;-1.540279;15.154028;10.013224
296;-2.360985;-1.543376;15.154338;10.013270
297;-2.370495;-1.546468;15.154647;10.013315
298;-2.380007;-1.549553;15.154955;10.013361
299;-2.389521;-1.552634;15.155263;10.013406
300;-2.399037;-1.555709;15.155571;10.013452
301;-2.408554;-1.558778;15.155878;10.013497
302;-2.418073;-1.561842;15.156184;10.013543
303;-2.427594;-1.564900;15.156490;10.013588
304;-2.437116;-1.567953;15.156795;10.013634
305;-2.446641;-1.571000;15.157100;10.013679
306;-2.456167;-1.574043;15.157404;10.013725
307;-2.465695;-1.577079;15.157708;10.013770
308;-2.475224;-1.580111;15.158011;10.013816
309;-2.484755;-1.583137;15.158314;10.013861
310;-2.494288;-1.586158;15.158616;10.013907
311;-2.503822;-1.589173;15.158917;10.013952
312;-2.513359;-1.592184;15.159218;10.013998
313;-2.522896;-1.595189;15.159519;10.014043
314;-2.532436;-1.598189;15.159819;10.014089
315;-2.541977;-1.601184;15.160118;10.014134
316;-2.551519;-1.604174;15.160417;10.014180
317;-2.561063;-1.607158;15.160716;10.014225
318;-2.570609;-1.610138;15.161014;10.014271
319;-2.580156;-1.613113;15.161311;10.014316
320;-2.589705;-1.616082;15.161608;10.014362
321;-2.599256;-1.619047;15.161905;10.014407
322;-2.608808;-1.622007;15.162201;10.014453
323;-2.618361;-1.624961;15.162496;10.014498
324;-2.627916;-1.627911;15.162791;10.014544
325;-2.637473;-1.630856;15.163086;10.014589
326;-2.647031;-1.633796;15.163380;10.014635
327;-2.656591;-1.636731;15.163673;10.014680
328;-2.666152;-1.639662;15.163966;10.014726
329;-2.675714;-1.642587;15.164259;10.014772
330;-2.685278;-1.645508;15.164551;10.014817
331;-2.694843;-1.648424;15.164842;10.014863
332;-2.704410;-1.651335;15.165134;10.014908
333;-2.713978;-1.654242;15.165424;10.014954
334;-2.723548;-1.657144;15.165714;10.014999
335;-2.733119;-1.660041;15.166004;10.015045
336;-2.742692;-1.662934;15.166293;10.015090
337;-2.752266;-1.665821;15.166582;10.015136
338;-2.761841;-1.668705;15.166870;10.015181
339;-2.771418;-1.671584;15.167158;10.015227
340;-2.780996;-1.674458;15.167446;10.015273
341;-2.790575;-1.677328;15.167733;10.015318
342;-2.800156;-1.680193;15.168019;10.015364
343;-2.809738;-1.683053;15.168305;10.015409
344;-2.819321;-1.685910;15.168591;10.015455
345;-2.828906;-1.688761;15.168876;10.015500
346;-2.838492;-1.691609;15.169161;10.015546
347;-2.848080;-1.694451;15.169445;10.015592
348;-2.857668;-1.697290;15.169729;10.015637
349;-2.867258;-1.700124;15.170012;10.015683
350;-2.876850;-1.702954;15.170295;10.015728
351;-2.886442;-1.705779;15.170578;10.015774
352;-2.896036;-1.708600;15.170860;10.015819
353;-2.905631;-1.711417;15.171142;10.015865
354;-2.915227;-1.714230;15.171423;10.015911
355;-2.924825;-1.717038;15.171704;10.015956
356;-2.934424;-1.719842;15.171984;10.016002
357;-2.944024;-1.722642;15.172264;10.016047
358;-2.953625;-1.725437;15.172544;10.016093
359;-2.963228;-1.728229;15.172823;10.016139
360;-2.972831;-1.731016;15.173102;10.016184
361;-2.982436;-1.733799;15.173380;10.016230
362;-2.992042;-1.736578;15.173658;10.016275
363;-3.001650;-1.739353;15.173935;10.016321
364;-3.011258;-1.742124;15.174212;10.016367
365;-3.020868;-1.744890;15.174489;10.016412
366;-3.030479;-1.747653;15.174765;10.016458
367;-3.040091;-1.750412;15.175041;10.016504
368;-3.049704;-1.753166;15.175317;10.016549
369;-3.059318;-1.755917;15.175592;10.016595
370;-3.068933;-1.758663;15.175866;10.016640
371;-3.078550;-1.761406;15.176141;10.016686
372;-3.088168;-1.764144;15.176414;10.016732
373;-3.097787;-1.766879;15.176688;10.016777
374;-3.107406;-1.769610;15.176961;10.016823
375;-3.117027;-1.772337;15.177234;10.016869
376;-3.126650;-1.775059;15.177506;10.016914
377;-3.136273;-1.777778;15.177778;10.016960
378;-3.145897;-1.780494;15.178049;10.017005
379;-3.155523;-1.783205;15.178321;10.017051
380;-3.165149;-1.785913;15.178591;10.017097
381;-3.174777;-1.788616;15.178862;10.017142
382;-3.184405;-1.791316;15.179132;10.017188
383;-3.194035;-1.794012;15.179401;10.017234
384;-3.203666;-1.796705;15.179670;10.017279
385;-3.213298;-1.799393;15.179939;10.017325
386;-3.222930;-1.802078;15.180208;10.017371
387;-3.232564;-1.804759;15.180476;10.017416
388;-3.242199;-1.807437;15.180744;10.017462
389;-3.251835;-1.810110;15.181011;10.017508
390;-3.261472;-1.812781;15.181278;10.017553
391;-3.271110;-1.815447;15.181545;10.017599
392;-3.280749;-1.818110;15.181811;10.017645
393;-3.290389;-1.820769;15.182077;10.017690
394;-3.300030;-1.823424;15.182342;10.017736
395;-3.309672;-1.826076;15.182608;10.017782
396;-3.319315;-1.828725;15.182872;10.017827
397;-3.328959;-1.831369;15.183137;10.017873
398;-3.338604;-1.834011;15.183401;10.017919
399;-3.348249;-1.836648;15.183665;10.017964
400;-3.357896;-1.839282;15.183928;10.018010
401;-3.367544;-1.841913;15.184191;10.018056
402;-3.377193;-1.844540;15.184454;10.018101
403;-3.386843;-1.847164;15.184716;10.018147
404;-3.396493;-1.849784;15.184978;10.018193
405;-3.406145;-1.852400;15.185240;10.018238
406;-3.415797;-1.855013;15.185501;10.018284
407;-3.425451;-1.857623;15.185762;10.018330
408;-3.435105;-1.860230;15.186023;10.018376
409;-3.444760;-1.862832;15.186283;10.018421
410;-3.454417;-1.865432;15.186543;10.018467
411;-3.464074;-1.868028;15.186803;10.018513
412;-3.473732;-1.870621;15.187062;10.018558
413;-3.483391;-1.873210;15.187321;10.018604
414;-3.493051;-1.875796;15.187580;10.018650
415;-3.502711;-1.878379;15.187838;10.018696
416;-3.512373;-1.880958;15.188096;10.018741
417;-3.522035;-1.883535;15.188353;10.018787
418;-3.531699;-1.886107;15.188611;10.018833
419;-3.541363;-1.888677;15.188868;10.018878
420;-3.551028;-1.891243;15.189124;10.018924
421;-3.560694;-1.893806;15.189381;10.018970
422;-3.570361;-1.896366;15.189637;10.019016
423;-3.580029;-1.898922;15.189892;10.019061
424;-3.589697;-1.901475;15.190148;10.019107
425;-3.599367;-1.904026;15.190403;10.019153
426;-3.609037;-1.906572;15.190657;10.019198
427;-3.618708;-1.909116;15.190912;10.019244
428;-3.628380;-1.911657;15.191166;10.019290
429;-3.638053;-1.914194;15.191419;10.019336
430;-3.647726;-1.916728;15.191673;10.019381
431;-3.657401;-1.919259;15.191926;10.019427
432;-3.667076;-1.921787;15.192179;10.019473
433;-3.676752;-1.924312;15.192431;10.019519
434;-3.686429;-1.926833;15.192683;10.019564
435;-3.696106;-1.929352;15.192935;10.019610
436;-3.705785;-1.931867;15.193187;10.019656
437;-3.715464;-1.934380;15.193438;10.019702
438;-3.725144;-1.936889;15.193689;10.019747
439;-3.734825;-1.939395;15.193940;10.019793
440;-3.744507;-1.941899;15.194190;10.019839
441;-3.754189;-1.944399;15.194440;10.019885
442;-3.763872;-1.946896;15.194690;10.019930
443;-3.773556;-1.949390;15.194939;10.019976
444;-3.783241;-1.951881;15.195188;10.020022
445;-3.792926;-1.954369;15.195437;10.020068
446;-3.802613;-1.956855;15.195685;10.020113
447;-3.812300;-1.959337;15.195934;10.020159
448;-3.821987;-1.961816;15.196182;10.020205
449;-3.831676;-1.964293;15.196429;10.020251
450;-3.841365;-1.966766;15.196677;10.020297
451;-3.851055;-1.969236;15.196924;10.020342
452;-3.860746;-1.971704;15.197170;10.020388
453;-3.870438;-1.974169;15.197417;10.020434
454;-3.880130;-1.976630;15.197663;10.020480
455;-3.889823;-1.979089;15.197909;10.020525
456;-3.899517;-1.981545;15.198155;10.020571
457;-3.909211;-1.983998;15.198400;10.020617
458;-3.918906;-1.986449;15.198645;10.020663
459;-3.928602;-1.988896;15.198890;10.020709
460;-3.938299;-1.991340;15.199134;10.020754
461;-3.947996;-1.993782;15.199378;10.020800
462;-3.957694;-1.996221;15.199622;10.020846
463;-3.967393;-1.998657;15.199866;10.020892
464;-3.977092;-2.001091;15.200109;10.020938
465;-3.986792;-2.003521;15.200352;10.020983
466;-3.996493;-2.005949;15.200595;10.021029
467;-4.006195;-2.008374;15.200837;10.021075
468;-4.015897;-2.010796;15.201080;10.021121
469;-4.025600;-2.013215;15.201322;10.021167
470;-4.035303;-2.015632;15.201563;10.021212
471;-4.045008;-2.018046;15.201805;10.021258
472;-4.054712;-2.020457;15.202046;10.021304
473;-4.064418;-2.022866;15.202287;10.021350
474;-4.074124;-2.025272;15.202527;10.021396
475;-4.083831;-2.027675;15.202767;10.021442
476;-4.093539;-2.030075;15.203008;10.021487
477;-4.103247;-2.032473;15.203247;10.021533
478;-4.112956;-2.034868;15.203487;10.021579
479;-4.122666;-2.037261;15.203726;10.021625
480;-4.132376;-2.039650;15.203965;10.021671
481;-4.142087;-2.042038;15.204204;10.021717
482;-4.151798;-2.044422;15.204442;10.021762
483;-4.161511;-2.046804;15.204680;10.021808
484;-4.171224;-2.049183;15.204918;10.021854
485;-4.180937;-2.051560;15.205156;10.021900
486;-4.190651;-2.053934;15.205393;10.021946
487;-4.200366;-2.056305;15.205631;10.021992
488;-4.210081;-2.058674;15.205867;10.022037
489;-4.219797;-2.061040;15.206104;10.022083
490;-4.229514;-2.063404;15.206340;10.022129
491;-4.239231;-2.065765;15.206577;10.022175
492;-4.248949;-2.068124;15.206812;10.022221
493;-4.258668;-2.070480;15.207048;10.022267
494;-4.268387;-2.072833;15.207283;10.022312
495;-4.278106;-2.075184;15.207518;10.022358
496;-4.287827;-2.077533;15.207753;10.022404
497;-4.297548;-2.079878;15.207988;10.022450
498;-4.307269;-2.082222;15.208222;10.022496
499;-4.316991;-2.084563;15.208456;10.022542
500;-4.326714;-2.086901;15.208690;10.022588
501;-4.336437;-2.089237;15.208924;10.022633
502;-4.346161;-2.091571;15.209157;10.022679
503;-4.355886;-2.093902;15.209390;10.022725
504;-4.365611;-2.096230;15.209623;10.022771
505;-4.375337;-2.098556;15.209856;10.022817
506;-4.385063;-2.100880;15.210088;10.022863
507;-4.394790;-2.103201;15.210320;10.022909
508;-4.404517;-2.105520;15.210552;10.022955
509;-4.414245;-2.107836;15.210784;10.023000
510;-4.423974;-2.110150;15.211015;10.023046
511;-4.433703;-2.112462;15.211246;10.023092
512;-4.443433;-2.114771;15.211477;10.023138
513;-4.453163;-2.117078;15.211708;10.023184
514;-4.462894;-2.119382;15.211938;10.023230
515;-4.472625;-2.121684;15.212168;10.023276
516;-4.482357;-2.123984;15.212398;10.023322
517;-4.492090;-2.126281;15.212628;10.023368
518;-4.501823;-2.128576;15.212858;10.023413
519;-4.511557;-2.130868;15.213087;10.023459
520;-4.521291;-2.133158;15.213316;10.023505
521;-4.531026;-2.135446;15.213545;10.023551
522;-4.540761;-2.137732;15.213773;10.023597
523;-4.550497;-2.140015;15.214002;10.023643
524;-4.560233;-2.142296;15.214230;10.023689
525;-4.569970;-2.144575;15.214457;10.023735
526;-4.579708;-2.146851;15.214685;10.023781
527;-4.589446;-2.149125;15.214912;10.023827
528;-4.599184;-2.151397;15.215140;10.023872
529;-4.608923;-2.153666;15.215367;10.023918
530;-4.618663;-2.155933;15.215593;10.023964
531;-4.628403;-2.158198;15.215820;10.024010
532;-4.638144;-2.160461;15.216046;10.024056
533;-4.647885;-2.162721;15.216272;10.024102
534;-4.657627;-2.164979;15.216498;10.024148
535;-4.667369;-2.167235;15.216724;10.024194
536;-4.677112;-2.169489;15.216949;10.024240
537;-4.686855;-2.171740;15.217174;10.024286
538;-4.696599;-2.173989;15.217399;10.024332
539;-4.706343;-2.176236;15.217624;10.024377
540;-4.716088;-2.178481;15.217848;10.024423
541;-4.725833;-2.180724;15.218072;10.024469
542;-4.735579;-2.182964;15.218296;10.024515
543;-4.745325;-2.185202;15.218520;10.024561
544;-4.755072;-2.187438;15.218744;10.024607
545;-4.764819;-2.189672;15.218967;10.024653
546;-4.774567;-2.191904;15.219190;10.024699
547;-4.784315;-2.194133;15.219413;10.024745
548;-4.794064;-2.196361;15.219636;10.024791
549;-4.803813;-2.198586;15.219859;10.024837
550;-4.813563;-2.200809;15.220081;10.024883
551;-4.823313;-2.203030;15.220303;10.024929
552;-4.833064;-2.205249;15.220525;10.024975
553;-4.842815;-2.207465;15.220747;10.025021
554;-4.852567;-2.209680;15.220968;10.025067
555;-4.862319;-2.211892;15.221189;10.025113
556;-4.872072;-2.214103;15.221410;10.025158
557;-4.881825;-2.216311;15.221631;10.025204
558;-4.891579;-2.218517;15.221852;10.025250
559;-4.901333;-2.220721;15.222072;10.025296
560;-4.911087;-2.222923;15.222292;10.025342
561;-4.920842;-2.225123;15.222512;10.025388
562;-4.930598;-2.227321;15.222732;10.025434
563;-4.940354;-2.229516;15.222952;10.025480
564;-4.950110;-2.231710;15.223171;10.025526
565;-4.959867;-2.233902;15.223390;10.025572
566;-4.969625;-2.236091;15.223609;10.025618
567;-4.979382;-2.238279;15.223828;10.025664
568;-4.989141;-2.240464;15.224046;10.025710
569;-4.998899;-2.242647;15.224265;10.025756
